Category,x
HP:0025605,1
HP:0025607,1
HP:0025608,1
HP:0025610,7
HP:0025612,1
HP:0025613,8
HP:0025615,64
HP:0025616,3
HP:0025630,1
HP:0025631,1
HP:0025632,1
HP:0025633,149
HP:0025634,202
HP:0025640,1
HP:0025643,1
HP:0025646,4
HP:0025650,1
HP:0025656,1
HP:0025662,4
HP:0025667,102
HP:0025668,606
HP:0025669,33
HP:0025670,1
HP:0025671,2
HP:0025676,2
HP:0025677,1
HP:0025680,1
HP:0025681,1
HP:0025700,3
HP:0025705,3
HP:0025706,1
HP:0025707,1
HP:0025708,42
HP:0025709,9
HP:0025710,26
HP:0025711,1
HP:0025712,1
HP:0025717,1
HP:0025722,34
HP:0025723,11
HP:0025724,1
HP:0030001,9
HP:0030002,2
HP:0030004,1
HP:0030005,1
HP:0030006,6
HP:0030007,9
HP:0030009,4
HP:0030010,4
HP:0030011,4
HP:0030012,344
HP:0030014,60
HP:0030015,1
HP:0030016,38
HP:0030018,5
HP:0030019,18
HP:0030021,1
HP:0030022,3
HP:0030025,1
HP:0030026,1
HP:0030032,1
HP:0030033,2
HP:0030034,3
HP:0030036,1
HP:0030037,5
HP:0030038,20
HP:0030039,1
HP:0030041,2
HP:0030042,1
HP:0030043,21
HP:0030044,337
HP:0030046,8
HP:0030047,100
HP:0030048,26
HP:0030049,2
HP:0030050,3
HP:0030051,79
HP:0030052,5
HP:0030053,7
HP:0030054,1
HP:0030056,4
HP:0030057,81
HP:0030058,1
HP:0030059,2
HP:0030060,88
HP:0030061,88
HP:0030062,1
HP:0030063,87
HP:0030065,64
HP:0030067,57
HP:0030070,7
HP:0030071,2
HP:0030072,2
HP:0030074,4
HP:0030075,4
HP:0030078,26
HP:0030079,4
HP:0030080,10
HP:0030081,8
HP:0030082,48
HP:0030083,3
HP:0030084,498
HP:0030085,93
HP:0030087,81
HP:0030088,13
HP:0030089,25
HP:0030090,2
HP:0030091,1
HP:0030092,1
HP:0030095,4
HP:0030096,1
HP:0030097,1
HP:0030099,8
HP:0030112,8
HP:0030113,1
HP:0030114,1
HP:0030116,6
HP:0030117,6
HP:0030126,24
HP:0030127,1
HP:0030137,12
HP:0030138,3
HP:0030140,22
HP:0030141,109
HP:0030142,11
HP:0030143,3
HP:0030145,3
HP:0030146,9
HP:0030147,6
HP:0030148,38
HP:0030149,8
HP:0030151,19
HP:0030153,10
HP:0030157,6
HP:0030160,1
HP:0030162,1
HP:0030163,288
HP:0030166,13
HP:0030167,1
HP:0030168,6
HP:0030169,2
HP:0030173,9
HP:0030175,5
HP:0030177,157
HP:0030178,521
HP:0030179,33
HP:0030182,139
HP:0030183,1
HP:0030185,1
HP:0030186,104
HP:0030187,28
HP:0030188,89
HP:0030190,4
HP:0030191,115
HP:0030192,53
HP:0030194,1
HP:0030195,38
HP:0030196,58
HP:0030197,42
HP:0030198,8
HP:0030199,13
HP:0030200,21
HP:0030201,8
HP:0030202,5
HP:0030203,3
HP:0030205,6
HP:0030207,1
HP:0030211,15
HP:0030212,10
HP:0030213,9
HP:0030214,2
HP:0030215,21
HP:0030216,4
HP:0030217,2
HP:0030218,6
HP:0030219,7
HP:0030220,1
HP:0030222,8
HP:0030223,21
HP:0030224,1
HP:0030225,1
HP:0030226,1
HP:0030230,3
HP:0030231,2
HP:0030232,2
HP:0030234,6
HP:0030235,1
HP:0030236,682
HP:0030237,45
HP:0030241,1
HP:0030242,12
HP:0030243,3
HP:0030244,2
HP:0030247,21
HP:0030248,3
HP:0030252,5
HP:0030253,7
HP:0030254,2
HP:0030255,32
HP:0030256,5
HP:0030257,2
HP:0030260,14
HP:0030261,2
HP:0030264,5
HP:0030265,4
HP:0030268,5
HP:0030269,7
HP:0030270,22
HP:0030271,2
HP:0030272,32
HP:0030273,1
HP:0030277,1
HP:0030280,2
HP:0030281,1
HP:0030282,2
HP:0030284,1
HP:0030289,12
HP:0030290,2
HP:0030291,9
HP:0030292,1
HP:0030293,1
HP:0030294,1
HP:0030295,1
HP:0030296,1
HP:0030297,1
HP:0030299,3
HP:0030301,7
HP:0030302,1
HP:0030303,5
HP:0030304,5
HP:0030307,5
HP:0030310,86
HP:0030311,305
HP:0030312,1
HP:0030313,7
HP:0030314,1
HP:0030318,13
HP:0030319,224
HP:0030320,6
HP:0030321,4
HP:0030322,1
HP:0030323,1
HP:0030325,1
HP:0030327,2
HP:0030328,2
HP:0030329,31
HP:0030330,1
HP:0030338,109
HP:0030339,36
HP:0030341,29
HP:0030344,28
HP:0030345,65
HP:0030346,76
HP:0030347,98
HP:0030348,22
HP:0030349,71
HP:0030350,9
HP:0030351,1
HP:0030352,28
HP:0030353,21
HP:0030354,23
HP:0030355,23
HP:0030356,19
HP:0030357,6
HP:0030358,27
HP:0030361,3
HP:0030362,1
HP:0030367,1
HP:0030368,1
HP:0030369,1
HP:0030373,24
HP:0030374,24
HP:0030379,3
HP:0030381,3
HP:0030383,1
HP:0030384,1
HP:0030386,16
HP:0030388,16
HP:0030389,1
HP:0030391,9
HP:0030392,6
HP:0030393,2
HP:0030402,33
HP:0030404,6
HP:0030405,14
HP:0030406,15
HP:0030409,1
HP:0030410,2
HP:0030413,2
HP:0030416,3
HP:0030417,1
HP:0030421,4
HP:0030423,1
HP:0030424,3
HP:0030426,2
HP:0030427,1
HP:0030428,9
HP:0030430,5
HP:0030431,6
HP:0030434,6
HP:0030436,1
HP:0030437,1
HP:0030440,3
HP:0030442,3
HP:0030445,9
HP:0030446,3
HP:0030448,129
HP:0030450,8
HP:0030451,1
HP:0030453,240
HP:0030454,2
HP:0030455,4
HP:0030462,1
HP:0030465,7
HP:0030466,60
HP:0030467,1
HP:0030468,1
HP:0030469,18
HP:0030470,18
HP:0030473,3
HP:0030474,1
HP:0030478,18
HP:0030479,1
HP:0030483,15
HP:0030490,10
HP:0030491,7
HP:0030493,8
HP:0030495,6
HP:0030496,6
HP:0030498,33
HP:0030499,7
HP:0030500,17
HP:0030501,1
HP:0030502,5
HP:0030503,6
HP:0030505,4
HP:0030506,50
HP:0030507,1
HP:0030511,2
HP:0030512,1
HP:0030513,1
HP:0030515,6
HP:0030516,1
HP:0030517,20
HP:0030521,20
HP:0030528,7
HP:0030529,6
HP:0030530,1
HP:0030532,19
HP:0030534,2
HP:0030551,1
HP:0030553,1
HP:0030584,10
HP:0030586,1
HP:0030588,17
HP:0030591,14
HP:0030601,39
HP:0030602,24
HP:0030603,20
HP:0030609,5
HP:0030612,20
HP:0030613,6
HP:0030615,3
HP:0030617,2
HP:0030618,1
HP:0030619,1
HP:0030620,7
HP:0030625,2
HP:0030629,13
HP:0030631,11
HP:0030632,4
HP:0030638,15
HP:0030639,18
HP:0030642,4
HP:0030644,3
HP:0030657,3
HP:0030663,2
HP:0030664,3
HP:0030666,9
HP:0030667,1
HP:0030668,1
HP:0030669,1469
HP:0030670,28
HP:0030672,3
HP:0030674,158
HP:0030676,1
HP:0030680,1803
HP:0030681,21
HP:0030682,20
HP:0030684,4
HP:0030685,4
HP:0030687,2
HP:0030688,2
HP:0030690,3
HP:0030691,1
HP:0030692,9
HP:0030693,2
HP:0030707,1
HP:0030708,1
HP:0030713,5
HP:0030716,1
HP:0030717,1
HP:0030718,21
HP:0030721,2
HP:0030724,189
HP:0030731,8
HP:0030732,4
HP:0030736,8
HP:0030743,3
HP:0030744,3
HP:0030745,1
HP:0030746,7
HP:0030752,1
HP:0030756,3
HP:0030757,7
HP:0030758,1
HP:0030760,18
HP:0030764,1
HP:0030765,3
HP:0030766,18
HP:0030771,1
HP:0030774,2
HP:0030780,12
HP:0030781,5
HP:0030782,32
HP:0030783,10
HP:0030784,7
HP:0030786,12
HP:0030791,1050
HP:0030793,2
HP:0030794,29
HP:0030795,9
HP:0030796,14
HP:0030799,37
HP:0030800,7
HP:0030802,1
HP:0030804,2
HP:0030807,1
HP:0030809,327
HP:0030810,61
HP:0030811,1
HP:0030812,7
HP:0030813,3
HP:0030814,1
HP:0030816,6
HP:0030820,7
HP:0030822,3
HP:0030823,2
HP:0030824,4
HP:0030825,17
HP:0030828,55
HP:0030829,122
HP:0030830,23
HP:0030833,5
HP:0030834,7
HP:0030836,2
HP:0030838,11
HP:0030839,15
HP:0030840,5
HP:0030842,17
HP:0030843,3
HP:0030844,1
HP:0030846,10
HP:0030847,4
HP:0030848,4
HP:0030850,3
HP:0030851,2
HP:0030853,22
HP:0030854,9
HP:0030856,7
HP:0030857,5
HP:0030858,26
HP:0030863,3
HP:0030865,1
HP:0030866,3
HP:0030868,1
HP:0030870,6
HP:0030871,1
HP:0030872,123
HP:0030874,2
HP:0030875,176
HP:0030877,7
HP:0030878,165
HP:0030879,6
HP:0030880,25
HP:0030882,7
HP:0030883,2
HP:0030884,3
HP:0030886,7
HP:0030889,3
HP:0030890,71
HP:0030891,26
HP:0030892,2
HP:0030895,98
HP:0030896,3
HP:0030897,2
HP:0030899,5
HP:0030900,4
HP:0030902,2
HP:0030903,2
HP:0030904,3
HP:0030906,1
HP:0030909,1
HP:0030913,1
HP:0030914,25
HP:0030915,2
HP:0030917,14
HP:0030918,9
HP:0030919,8
HP:0030921,2
HP:0030925,1
HP:0030927,1
HP:0030928,2
HP:0030935,5
HP:0030939,4
HP:0030948,23
HP:0030949,18
HP:0030950,9
HP:0030951,2
HP:0030953,5
HP:0030955,26
HP:0030956,501
HP:0030961,3
HP:0030962,668
HP:0030966,117
HP:0030967,1
HP:0030968,76
HP:0030972,494
HP:0030973,13
HP:0030974,6
HP:0030976,5
HP:0030977,1
HP:0030978,1
HP:0030980,1
HP:0030981,1
HP:0030983,1
HP:0030984,23
HP:0030985,1
HP:0030991,9
HP:0030992,3
HP:0030996,3
HP:0031006,10
HP:0031008,5
HP:0031013,22
HP:0031014,6
HP:0031020,29
HP:0031023,1
HP:0031026,1
HP:0031028,1
HP:0031029,2
HP:0031030,1
HP:0031033,1
HP:0031034,2
HP:0031035,23
HP:0031038,11
HP:0031039,2
HP:0031040,1
HP:0031041,4
HP:0031045,9
HP:0031047,3
HP:0031051,3
HP:0031055,2
HP:0031056,1
HP:0031057,4
HP:0031058,181
HP:0031060,4
HP:0031061,2
HP:0031064,170
HP:0031065,165
HP:0031066,96
HP:0031069,7
HP:0031071,110
HP:0031072,150
HP:0031073,146
HP:0031074,6
HP:0031075,9
HP:0031076,6
HP:0031077,5
HP:0031079,3
HP:0031080,5
HP:0031082,1
HP:0031083,1
HP:0031084,4
HP:0031085,6
HP:0031087,2
HP:0031088,1
HP:0031092,1
HP:0031093,432
HP:0031094,11
HP:0031095,13
HP:0031096,3
HP:0031097,31
HP:0031098,9
HP:0031099,6
HP:0031100,6
HP:0031101,6
HP:0031102,1
HP:0031103,5
HP:0031104,2
HP:0031105,133
HP:0031107,3
HP:0031108,18
HP:0031109,1
HP:0031123,12
HP:0031126,2
HP:0031134,1
HP:0031136,1
HP:0031137,151
HP:0031138,6
HP:0031139,3
HP:0031140,4
HP:0031141,3
HP:0031142,4
HP:0031146,1
HP:0031152,3
HP:0031153,1
HP:0031157,1
HP:0031158,2
HP:0031159,6
HP:0031160,2
HP:0031161,5
HP:0031162,12
HP:0031164,1
HP:0031165,16
HP:0031166,1
HP:0031169,5
HP:0031171,1
HP:0031174,2
HP:0031177,2
HP:0031179,10
HP:0031180,1
HP:0031185,2
HP:0031187,1
HP:0031188,1
HP:0031189,7
HP:0031190,3
HP:0031192,20
HP:0031193,1
HP:0031205,1
HP:0031206,2
HP:0031207,4
HP:0031208,1
HP:0031209,1
HP:0031212,10
HP:0031213,3
HP:0031214,7
HP:0031215,1
HP:0031216,2
HP:0031218,9
HP:0031219,14
HP:0031220,7
HP:0031221,14
HP:0031223,2
HP:0031224,3
HP:0031228,2
HP:0031229,1
HP:0031233,3
HP:0031234,4
HP:0031236,2
HP:0031237,6
HP:0031238,1
HP:0031244,6
HP:0031245,57
HP:0031246,1
HP:0031248,5
HP:0031250,2
HP:0031251,9
HP:0031252,1
HP:0031258,8
HP:0031260,1
HP:0031261,1
HP:0031263,167
HP:0031264,9
HP:0031265,8
HP:0031266,8
HP:0031267,1
HP:0031268,1
HP:0031273,14
HP:0031274,5
HP:0031279,1
HP:0031282,3
HP:0031284,49
HP:0031285,6
HP:0031287,3
HP:0031288,3
HP:0031289,1
HP:0031290,3
HP:0031291,1
HP:0031292,25
HP:0031293,3
HP:0031295,21
HP:0031298,3
HP:0031301,1
HP:0031302,1
HP:0031303,1
HP:0031304,1
HP:0031305,1
HP:0031306,3
HP:0031313,1
HP:0031314,1
HP:0031318,8
HP:0031319,8
HP:0031320,3
HP:0031329,10
HP:0031331,14
HP:0031333,1
HP:0031348,6
HP:0031352,1
HP:0031353,1
HP:0031354,4
HP:0031355,1
HP:0031358,15
HP:0031364,54
HP:0031365,74
HP:0031367,12
HP:0031368,5
HP:0031369,1
HP:0031372,1
HP:0031374,16
HP:0031377,37
HP:0031378,37
HP:0031379,13
HP:0031380,1
HP:0031381,24
HP:0031382,6
HP:0031383,1
HP:0031385,1
HP:0031386,1
HP:0031389,4
HP:0031390,4
HP:0031392,44
HP:0031393,22
HP:0031394,20
HP:0031396,5
HP:0031397,5
HP:0031399,8
HP:0031401,1
HP:0031402,7
HP:0031404,48
HP:0031405,1
HP:0031408,5
HP:0031409,277
HP:0031411,10
HP:0031412,10
HP:0031413,10
HP:0031415,5
HP:0031416,7
HP:0031417,7
HP:0031418,5
HP:0031422,5
HP:0031423,2
HP:0031424,2
HP:0031425,2
HP:0031427,7
HP:0031428,3
HP:0031429,2
HP:0031434,12
HP:0031435,8
HP:0031437,6
HP:0031442,1
HP:0031445,1
HP:0031446,8
HP:0031447,3
HP:0031452,2
HP:0031454,1
HP:0031456,40
HP:0031457,24
HP:0031459,7
HP:0031464,3
HP:0031466,684
HP:0031467,1
HP:0031469,11
HP:0031473,4
HP:0031475,23
HP:0031481,168
HP:0031485,3
HP:0031486,2
HP:0031487,1
HP:0031490,1
HP:0031491,6
HP:0031492,8
HP:0031500,1
HP:0031501,3
HP:0031502,9
HP:0031504,32
HP:0031505,23
HP:0031506,3
HP:0031507,21
HP:0031508,30
HP:0031515,4
HP:0031516,4
HP:0031520,2
HP:0031524,1
HP:0031525,4
HP:0031526,10
HP:0031528,4
HP:0031535,11
HP:0031538,11
HP:0031540,1
HP:0031544,3
HP:0031545,6
HP:0031546,140
HP:0031547,65
HP:0031550,2
HP:0031551,2
HP:0031553,1
HP:0031555,1
HP:0031565,1
HP:0031566,4
HP:0031567,104
HP:0031568,1
HP:0031571,1
HP:0031585,1
HP:0031589,24
HP:0031590,1
HP:0031593,16
HP:0031595,5
HP:0031602,1
HP:0031605,43
HP:0031607,2
HP:0031609,6
HP:0031610,1
HP:0031624,2
HP:0031625,2
HP:0031628,4
HP:0031629,11
HP:0031630,1
HP:0031635,2
HP:0031640,22
HP:0031649,2
HP:0031650,197
HP:0031651,71
HP:0031652,154
HP:0031653,356
HP:0031654,153
HP:0031655,1
HP:0031656,3
HP:0031657,40
HP:0031658,1
HP:0031659,1
HP:0031661,4
HP:0031662,1
HP:0031663,1
HP:0031664,13
HP:0031665,1
HP:0031676,1
HP:0031677,6
HP:0031678,1
HP:0031684,1
HP:0031685,21
HP:0031687,3
HP:0031688,4
HP:0031689,5
HP:0031690,38
HP:0031691,28
HP:0031692,9
HP:0031693,3
HP:0031699,1
HP:0031703,1524
HP:0031704,1541
HP:0031705,19
HP:0031713,1
HP:0031717,3
HP:0031721,1
HP:0031723,1
HP:0031729,1
HP:0031739,1
HP:0031766,1
HP:0031784,26
HP:0031785,1
HP:0031790,1
HP:0031792,2
HP:0031793,2
HP:0031796,4
HP:0031797,2781
HP:0031798,1
HP:0031799,2
HP:0031800,2
HP:0031801,51
HP:0031803,28
HP:0031806,4
HP:0031807,3
HP:0031808,1
HP:0031811,2
HP:0031813,2
HP:0031814,3
HP:0031815,236
HP:0031816,2075
HP:0031817,6
HP:0031818,31
HP:0031819,31
HP:0031825,2
HP:0031826,1156
HP:0031828,258
HP:0031831,4
HP:0031833,1
HP:0031834,4
HP:0031842,8
HP:0031843,7
HP:0031844,1
HP:0031845,47
HP:0031846,4
HP:0031849,2
HP:0031850,13
HP:0031851,2
HP:0031853,6
HP:0031854,2
HP:0031855,2
HP:0031857,18
HP:0031860,27
HP:0031861,2
HP:0031862,1
HP:0031863,17
HP:0031864,1
HP:0031865,21
HP:0031867,1
HP:0031868,2
HP:0031869,9
HP:0031873,4
HP:0031874,1
HP:0031875,1
HP:0031877,1
HP:0031878,7
HP:0031879,38
HP:0031882,17
HP:0031883,2
HP:0031884,6
HP:0031886,44
HP:0031887,3
HP:0031888,23
HP:0031889,5
HP:0031891,9
HP:0031899,5
HP:0031901,5
HP:0031903,3
HP:0031908,13
HP:0031909,1
HP:0031910,294
HP:0031911,17
HP:0031913,16
HP:0031917,9
HP:0031918,2
HP:0031919,1
HP:0031921,1
HP:0031923,1
HP:0031931,6
HP:0031935,1
HP:0031936,257
HP:0031937,1
HP:0031938,25
HP:0031939,1
HP:0031941,1
HP:0031944,3
HP:0031945,1
HP:0031946,1
HP:0031947,3
HP:0031950,7
HP:0031951,18
HP:0031954,2
HP:0031955,1
HP:0031956,51
HP:0031958,11
HP:0031959,6
HP:0031960,12
HP:0031961,2
HP:0031962,2
HP:0031964,54
HP:0031965,2
HP:0031969,1
HP:0031970,20
HP:0031971,1
HP:0031972,4
HP:0031979,34
HP:0031980,95
HP:0031982,5
HP:0031983,138
HP:0031986,1
HP:0031987,8
HP:0031992,4
HP:0031993,8
HP:0032001,1
HP:0032003,1
HP:0032005,4
HP:0032007,1
HP:0032009,1
HP:0032011,9
HP:0032012,238
HP:0032016,121
HP:0032019,1
HP:0032021,1
HP:0032024,1
HP:0032025,1
HP:0032027,3
HP:0032028,1
HP:0032037,2
HP:0032039,1487
HP:0032040,38
HP:0032043,1
HP:0032044,10
HP:0032046,15
HP:0032047,1
HP:0032051,5
HP:0032052,2
HP:0032059,2
HP:0032061,5
HP:0032064,10
HP:0032065,2
HP:0032066,2
HP:0032069,5
HP:0032070,1
HP:0032072,1
HP:0032075,1
HP:0032076,376
HP:0032077,5
HP:0032078,2
HP:0032079,18
HP:0032092,6
HP:0032094,1
HP:0032096,3
HP:0032097,2
HP:0032098,1
HP:0032101,965
HP:0032104,14
HP:0032105,1
HP:0032106,5
HP:0032107,8
HP:0032114,2
HP:0032118,3
HP:0032120,159
HP:0032121,2
HP:0032122,5
HP:0032123,4
HP:0032132,9
HP:0032134,4
HP:0032135,9
HP:0032136,1
HP:0032137,1
HP:0032138,1
HP:0032139,3
HP:0032140,28
HP:0032141,3
HP:0032147,1
HP:0032148,40
HP:0032152,31
HP:0032153,25
HP:0032154,43
HP:0032155,6
HP:0032156,2
HP:0032158,104
HP:0032159,1
HP:0032160,1
HP:0032162,6
HP:0032163,5
HP:0032164,1
HP:0032165,3
HP:0032166,2
HP:0032169,60
HP:0032170,12
HP:0032177,1
HP:0032179,10
HP:0032180,1258
HP:0032182,6
HP:0032183,4
HP:0032184,4
HP:0032185,1
HP:0032192,3
HP:0032198,2
HP:0032199,49
HP:0032204,1
HP:0032208,2
HP:0032209,5
HP:0032210,4
HP:0032215,1
HP:0032216,1
HP:0032218,40
HP:0032219,1
HP:0032220,2
HP:0032222,1
HP:0032226,1
HP:0032227,1
HP:0032228,1
HP:0032229,6
HP:0032231,9
HP:0032232,4
HP:0032241,4
HP:0032243,88
HP:0032244,1
HP:0032245,157
HP:0032247,6
HP:0032248,16
HP:0032249,2
HP:0032251,623
HP:0032252,8
HP:0032253,1
HP:0032254,1
HP:0032255,9
HP:0032256,2
HP:0032257,1
HP:0032259,1
HP:0032260,19
HP:0032261,17
HP:0032263,416
HP:0032271,1
HP:0032272,2
HP:0032273,1
HP:0032274,1
HP:0032275,1
HP:0032276,1
HP:0032277,1
HP:0032278,5
HP:0032283,1
HP:0032284,1
HP:0032286,2
HP:0032287,1
HP:0032296,1
HP:0032297,1
HP:0032308,1
HP:0032309,238
HP:0032311,2
HP:0032312,2
HP:0032313,1
HP:0032314,3
HP:0032315,1
HP:0032323,4
HP:0032324,1
HP:0032325,3
HP:0032327,5
HP:0032330,2
HP:0032341,25
HP:0032342,25
HP:0032344,1
HP:0032346,1
HP:0032347,1
HP:0032350,1
HP:0032352,1
HP:0032359,4
HP:0032362,3
HP:0032366,3
HP:0032367,23
HP:0032368,21
HP:0032376,1
HP:0032385,3
HP:0032386,2
HP:0032388,17
HP:0032390,4
HP:0032391,11
HP:0032397,1
HP:0032398,5
HP:0032401,1
HP:0032407,3
HP:0032408,1
HP:0032409,10
HP:0032411,1
HP:0032417,1
HP:0032434,5
HP:0032435,7
HP:0032436,56
HP:0032437,1
HP:0032438,3
HP:0032443,1
HP:0032445,21
HP:0032446,2
HP:0032447,7
HP:0032448,1
HP:0032449,10
HP:0032451,1
HP:0032453,4
HP:0032454,1
HP:0032458,2
HP:0032459,1
HP:0032460,1
HP:0032464,3
HP:0032465,2
HP:0032466,5
HP:0032467,1
HP:0032468,1
HP:0032471,3
HP:0032476,2
HP:0032481,1
HP:0032484,1
HP:0032485,1
HP:0032486,1
HP:0032495,2
HP:0032497,2
HP:0032499,1
HP:0032506,4
HP:0032508,1
HP:0032509,1
HP:0032510,2
HP:0032514,1
HP:0032515,1
HP:0032516,1
HP:0032521,1
HP:0032523,1
HP:0032524,6
HP:0032527,1
HP:0032528,2
HP:0032530,1
HP:0032531,1
HP:0032532,1
HP:0032538,1
HP:0032541,5
HP:0032542,1
HP:0032543,40
HP:0032545,1
HP:0032548,1
HP:0032550,4
HP:0032552,5
HP:0032553,4
HP:0032555,1
HP:0032556,2
HP:0032558,20
HP:0032559,22
HP:0032560,20
HP:0032561,2
HP:0032562,7
HP:0032564,2
HP:0032565,1
HP:0032566,2
HP:0032567,2
HP:0032568,2
HP:0032569,3
HP:0032571,1
HP:0032572,3
HP:0032575,1
HP:0032581,63
HP:0032588,6
HP:0032592,2
HP:0032599,20
HP:0032612,3
HP:0032615,1
HP:0032618,4
HP:0032622,4
HP:0032638,1
HP:0032639,1
HP:0032649,6
HP:0032653,11
HP:0032656,1
HP:0032658,20
HP:0032660,1
HP:0032663,13
HP:0032667,5
HP:0032670,1
HP:0032671,16
HP:0032674,2
HP:0032676,2
HP:0032677,167
HP:0032678,1
HP:0032679,32
HP:0032680,8
HP:0032681,2
HP:0032682,5
HP:0032692,2
HP:0032705,2
HP:0032740,2
HP:0032754,5
HP:0032759,3
HP:0032773,3
HP:0032785,2
HP:0032786,1
HP:0032792,109
HP:0032794,196
HP:0032807,1
HP:0032810,3
HP:0032860,14
HP:0032864,5
HP:0032867,1
HP:0032892,122
HP:0032894,122
HP:0032895,1
HP:0032898,3
HP:0032929,2
HP:0032930,1
HP:0032933,10
HP:0032934,1
HP:0032943,101
HP:0032945,1
HP:0032948,4
HP:0032950,4
HP:0032965,1
HP:0032967,1
HP:0032973,15
HP:0032974,9
HP:0032975,3
HP:0032976,3
HP:0032977,6
HP:0032979,1
HP:0032980,2
HP:0032981,1
HP:0032984,1
HP:0032987,1
HP:0032988,23
HP:0032989,12
HP:0032999,5
HP:0033001,2
HP:0033004,2
HP:0033005,2
HP:0033008,2
HP:0033009,2
HP:0033010,2
HP:0033011,1
HP:0033019,72
HP:0033020,64
HP:0033026,3
HP:0033027,4
HP:0033028,1
HP:0033031,1
HP:0033034,6
HP:0033036,18
HP:0033044,12
HP:0033048,2
HP:0033049,4
HP:0033050,2
HP:0033051,4
HP:0033052,1
HP:0033054,2
HP:0033057,6
HP:0033058,1
HP:0033059,1
HP:0033060,1
HP:0033061,1
HP:0033062,6
HP:0033072,55
HP:0033074,5
HP:0033075,2
HP:0033076,6
HP:0033077,2
HP:0033078,4
HP:0033079,24
HP:0033080,4
HP:0033082,4
HP:0033083,1
HP:0033084,2
HP:0033085,2
HP:0033087,1
HP:0033092,2
HP:0033093,5
HP:0033095,16
HP:0033096,6
HP:0033097,9
HP:0033098,22
HP:0033099,15
HP:0033100,41
HP:0033102,3
HP:0033104,1
HP:0033105,1
HP:0033106,1
HP:0033107,90
HP:0033108,58
HP:0033109,18
HP:0033111,1
HP:0033113,2
HP:0033117,3
HP:0033118,22
HP:0033122,3
HP:0033124,1
HP:0033127,3596
HP:0033128,8
HP:0033129,15
HP:0033130,30
HP:0033132,2
HP:0033134,1
HP:0033137,4
HP:0033139,2
HP:0033140,1
HP:0033141,1
HP:0033142,4
HP:0033144,9
HP:0033146,1
HP:0033149,5
HP:0033151,202
HP:0033152,2
HP:0033155,2
HP:0033158,2
HP:0033161,1
HP:0033162,2
HP:0033164,1
HP:0033165,5
HP:0033166,3
HP:0033176,1
HP:0033177,1
HP:0033178,2
HP:0033183,1
HP:0033186,2
HP:0033187,1
HP:0033188,2
HP:0033189,1
HP:0033190,1
HP:0033193,2
HP:0033194,4
HP:0033195,2
HP:0033196,5
HP:0033199,1
HP:0033204,1
HP:0033207,2
HP:0033208,1
HP:0033210,1
HP:0033212,4
HP:0033213,1
HP:0033214,1
HP:0033221,2
HP:0033222,11
HP:0033229,1
HP:0033231,5
HP:0033235,1
HP:0033245,1
HP:0033250,2
HP:0033252,7
HP:0033253,1
HP:0033255,1
HP:0033256,3
HP:0033258,5
HP:0033259,163
HP:0033260,1
HP:0033261,1
HP:0033263,2
HP:0033264,1
HP:0033278,1
HP:0033279,1
HP:0033281,1
HP:0033282,11
HP:0033295,1
HP:0033303,5
HP:0033308,1
HP:0033309,1
HP:0033325,1
HP:0033328,1
HP:0033331,160
HP:0033332,2
HP:0033334,4
HP:0033335,4
HP:0033336,2
HP:0033337,4
HP:0033338,4
HP:0033339,2
HP:0033340,2
HP:0033341,2
HP:0033342,1
HP:0033343,1
HP:0033345,17
HP:0033346,11
HP:0033347,2
HP:0033348,22
HP:0033349,2
HP:0033351,3
HP:0033353,901
HP:0033354,517
HP:0033355,1
HP:0033358,6
HP:0033362,1
HP:0033363,1
HP:0033379,9
HP:0033380,1
HP:0033383,10
HP:0033384,3
HP:0033393,8
HP:0033399,1
HP:0033401,116
HP:0033407,1
HP:0033417,1
HP:0033418,1
HP:0033424,1
HP:0033429,19
HP:0033443,2
HP:0033444,1
HP:0033446,1
HP:0033454,194
HP:0033459,4
HP:0033460,2
HP:0033465,1
HP:0033466,1
HP:0033476,1
HP:0033477,1
HP:0033479,112
HP:0033485,1
HP:0033503,1
HP:0033504,1
HP:0033505,3
HP:0033508,1
HP:0033509,1
HP:0033522,5
HP:0033524,3
HP:0033525,2
HP:0033534,2
HP:0033535,2
HP:0033536,1
HP:0033542,6
HP:0033559,1
HP:0033566,2
HP:0033567,2
HP:0033578,134
HP:0033579,1
HP:0033581,1
HP:0033582,4
HP:0033584,3
HP:0033589,1
HP:0033594,1
HP:0033595,2
HP:0033596,1
HP:0033597,1
HP:0033601,1
HP:0033603,12
HP:0033605,2
HP:0033606,5
HP:0033607,1
HP:0033608,1
HP:0033614,1
HP:0033627,1
HP:0033628,2
HP:0033631,1
HP:0033638,2
HP:0033640,1
HP:0033643,2
HP:0033644,4
HP:0033645,1
HP:0033646,1
HP:0033649,1
HP:0033660,4
HP:0033662,1
HP:0033665,1
HP:0033666,1
HP:0033668,1
HP:0033670,1
HP:0033672,1
HP:0033673,1
HP:0033677,2
HP:0033678,86
HP:0033681,1
HP:0033682,1
HP:0033683,2
HP:0033684,72
HP:0033685,7
HP:0033686,1
HP:0033687,7
HP:0033693,3
HP:0033701,1
HP:0033704,1
HP:0033707,1
HP:0033709,1
HP:0033711,7
HP:0033712,1
HP:0033716,6
HP:0033717,3
HP:0033718,4
HP:0033719,6
HP:0033720,3
HP:0033721,5
HP:0033725,768
HP:0033726,6
HP:0033733,1
HP:0033734,1
HP:0033736,1
HP:0033737,1
